STATION,DATETIME,DIFFUSE MJ/m^2,GLOBAL MJ/m^2
Ranchi,2004-09-15 15:00:00,0.85,1.57
Ranchi,2004-09-15 16:00:00,0.61,1.04
Ranchi,2004-09-15 17:00:00,0.37,0.62
Ranchi,2004-09-15 18:00:00,0.14,0.17
Ranchi,2004-09-15 19:00:00,0.02,0.01
Ranchi,2004-09-15 20:00:00,0.0,0.0
Ranchi,2004-10-15 05:00:00,0.0,0.0
Ranchi,2004-10-15 06:00:00,0.01,0.01
Ranchi,2004-10-15 07:00:00,0.15,0.16
Ranchi,2004-10-15 08:00:00,0.48,0.73
Ranchi,2004-10-15 09:00:00,0.69,1.41
Ranchi,2004-10-15 10:00:00,0.82,2.15
Ranchi,2004-10-15 11:00:00,0.95,2.52
Ranchi,2004-10-15 12:00:00,1.03,2.65
Ranchi,2004-10-15 13:00:00,0.97,2.46
Ranchi,2004-10-15 14:00:00,0.84,2.26
Ranchi,2004-10-15 15:00:00,0.72,1.84
Ranchi,2004-10-15 16:00:00,0.54,1.18
Ranchi,2004-10-15 17:00:00,0.28,0.53
Ranchi,2004-10-15 18:00:00,0.05,0.07
Ranchi,2004-10-15 19:00:00,0.0,0.0
Ranchi,2004-10-15 20:00:00,0.0,0.0
Ranchi,2004-11-15 05:00:00,0.0,0.0
Ranchi,2004-11-15 06:00:00,0.0,0.0
Ranchi,2004-11-15 07:00:00,0.06,0.08
Ranchi,2004-11-15 08:00:00,0.34,0.58
Ranchi,2004-11-15 09:00:00,0.51,1.32
Ranchi,2004-11-15 10:00:00,0.63,1.98
Ranchi,2004-11-15 11:00:00,0.69,2.47
Ranchi,2004-11-15 12:00:00,0.73,2.7
Ranchi,2004-11-15 13:00:00,0.73,2.67
Ranchi,2004-11-15 14:00:00,0.69,2.36
Ranchi,2004-11-15 15:00:00,0.59,1.84
Ranchi,2004-11-15 16:00:00,0.44,1.19
Ranchi,2004-11-15 17:00:00,0.23,0.47
Ranchi,2004-11-15 18:00:00,0.02,0.04
Ranchi,2004-11-15 19:00:00,0.0,0.0
Ranchi,2004-11-15 20:00:00,0.0,0.0
Ranchi,2004-12-15 05:00:00,0.0,0.0
Ranchi,2004-12-15 06:00:00,0.0,0.0
Ranchi,2004-12-15 07:00:00,0.03,0.02
Ranchi,2004-12-15 08:00:00,0.31,0.37
Ranchi,2004-12-15 09:00:00,0.59,1.03
Ranchi,2004-12-15 10:00:00,0.74,1.66
Ranchi,2004-12-15 11:00:00,0.82,2.12
Ranchi,2004-12-15 12:00:00,0.87,2.37
Ranchi,2004-12-15 13:00:00,0.85,2.38
Ranchi,2004-12-15 14:00:00,0.77,2.12
Ranchi,2004-12-15 15:00:00,0.67,1.65
Ranchi,2004-12-15 16:00:00,0.46,1.04
Ranchi,2004-12-15 17:00:00,0.21,0.35
Ranchi,2004-12-15 18:00:00,0.02,0.02
Ranchi,2004-12-15 19:00:00,0.0,0.0
Ranchi,2004-12-15 20:00:00,0.0,0.0
Ranchi,2005-01-15 05:00:00,0.0,0.0
Ranchi,2005-01-15 06:00:00,0.0,0.0
Ranchi,2005-01-15 07:00:00,0.03,0.03
Ranchi,2005-01-15 08:00:00,0.25,0.35
Ranchi,2005-01-15 09:00:00,0.52,0.94
Ranchi,2005-01-15 10:00:00,0.68,1.5
Ranchi,2005-01-15 11:00:00,0.87,2.0
Ranchi,2005-01-15 12:00:00,0.86,2.3
Ranchi,2005-01-15 13:00:00,0.84,2.31
Ranchi,2005-01-15 14:00:00,0.76,2.05
Ranchi,2005-01-15 15:00:00,0.65,1.66
Ranchi,2005-01-15 16:00:00,0.47,1.04
Ranchi,2005-01-15 17:00:00,0.21,0.37
Ranchi,2005-01-15 18:00:00,0.02,0.02
Ranchi,2005-01-15 19:00:00,0.0,0.0
Ranchi,2005-01-15 20:00:00,0.0,0.0
Ranchi,2005-02-15 05:00:00,0.0,0.0
Ranchi,2005-02-15 06:00:00,0.0,0.0
Ranchi,2005-02-15 07:00:00,0.06,0.07
Ranchi,2005-02-15 08:00:00,0.34,0.62
Ranchi,2005-02-15 09:00:00,0.56,1.43
Ranchi,2005-02-15 10:00:00,0.68,2.19
Ranchi,2005-02-15 11:00:00,0.75,2.69
Ranchi,2005-02-15 12:00:00,0.79,2.93
Ranchi,2005-02-15 13:00:00,0.76,2.91
Ranchi,2005-02-15 14:00:00,0.7,2.71
Ranchi,2005-02-15 15:00:00,0.66,2.21
Ranchi,2005-02-15 16:00:00,0.55,1.5
Ranchi,2005-02-15 17:00:00,0.33,0.74
Ranchi,2005-02-15 18:00:00,0.06,0.14
Ranchi,2005-02-15 19:00:00,0.0,0.01
Ranchi,2005-02-15 20:00:00,0.0,0.0
Ranchi,2005-03-15 05:00:00,0.0,0.0
Ranchi,2005-03-15 06:00:00,0.0,0.0
Ranchi,2005-03-15 07:00:00,0.18,0.22
Ranchi,2005-03-15 08:00:00,0.49,0.92
Ranchi,2005-03-15 09:00:00,0.7,1.67
Ranchi,2005-03-15 10:00:00,0.79,2.35
Ranchi,2005-03-15 11:00:00,0.87,2.86
Ranchi,2005-03-15 12:00:00,0.95,3.13
Ranchi,2005-03-15 13:00:00,1.02,3.03
Ranchi,2005-03-15 14:00:00,1.02,2.62
Ranchi,2005-03-15 15:00:00,0.91,2.21
Ranchi,2005-03-15 16:00:00,0.67,1.36
Ranchi,2005-03-15 17:00:00,0.39,0.68
Ranchi,2005-03-15 18:00:00,0.11,0.15
Ranchi,2005-03-15 19:00:00,0.0,0.0
Ranchi,2005-03-15 20:00:00,0.0,0.0
Ranchi,2005-04-15 05:00:00,0.0,0.0
Ranchi,2005-04-15 06:00:00,0.03,0.03
Ranchi,2005-04-15 07:00:00,0.29,0.41
Ranchi,2005-04-15 08:00:00,0.56,1.16
Ranchi,2005-04-15 09:00:00,0.75,1.92
Ranchi,2005-04-15 10:00:00,0.88,2.53
Ranchi,2005-04-15 11:00:00,0.94,2.97
Ranchi,2005-04-15 12:00:00,0.98,3.15
Ranchi,2005-04-15 13:00:00,1.02,3.02
Ranchi,2005-04-15 14:00:00,1.02,2.71
Ranchi,2005-04-15 15:00:00,0.94,2.33
Ranchi,2005-04-15 16:00:00,0.76,1.63
Ranchi,2005-04-15 17:00:00,0.51,0.93
Ranchi,2005-04-15 18:00:00,0.19,0.27
Ranchi,2005-04-15 19:00:00,0.01,0.01
Ranchi,2005-04-15 20:00:00,0.0,0.0
Ranchi,2005-05-15 05:00:00,0.0,0.0
Ranchi,2005-05-15 06:00:00,0.05,0.06
Ranchi,2005-05-15 07:00:00,0.34,0.5
Ranchi,2005-05-15 08:00:00,0.67,1.21
Ranchi,2005-05-15 09:00:00,0.77,1.99
Ranchi,2005-05-15 10:00:00,0.84,2.65
Ranchi,2005-05-15 11:00:00,0.93,3.13
Ranchi,2005-05-15 12:00:00,0.95,3.35
Ranchi,2005-05-15 13:00:00,1.02,3.22
Ranchi,2005-05-15 14:00:00,1.02,2.86
Ranchi,2005-05-15 15:00:00,0.91,2.44
Ranchi,2005-05-15 16:00:00,0.75,1.71
Ranchi,2005-05-15 17:00:00,0.63,1.08
Ranchi,2005-05-15 18:00:00,0.35,0.43
Ranchi,2005-05-15 19:00:00,0.1,0.04
Ranchi,2005-05-15 20:00:00,0.0,0.0
Ranchi,2005-06-15 05:00:00,0.0,0.0
Ranchi,2005-06-15 06:00:00,0.05,0.07
Ranchi,2005-06-15 07:00:00,0.31,0.39
Ranchi,2005-06-15 08:00:00,0.6,0.95
Ranchi,2005-06-15 09:00:00,0.89,1.64
Ranchi,2005-06-15 10:00:00,1.06,2.19
Ranchi,2005-06-15 11:00:00,1.12,2.39
Ranchi,2005-06-15 12:00:00,1.18,2.56
Ranchi,2005-06-15 13:00:00,1.12,2.38
Ranchi,2005-06-15 14:00:00,1.05,2.16
Ranchi,2005-06-15 15:00:00,0.92,1.81
Ranchi,2005-06-15 16:00:00,0.77,1.3
Ranchi,2005-06-15 17:00:00,0.48,0.75
Ranchi,2005-06-15 18:00:00,0.26,0.38
Ranchi,2005-06-15 19:00:00,0.03,0.05
Ranchi,2005-06-15 20:00:00,0.0,0.0
Ranchi,2005-07-15 05:00:00,0.0,0.0
Ranchi,2005-07-15 06:00:00,0.03,0.05
Ranchi,2005-07-15 07:00:00,0.26,0.3
Ranchi,2005-07-15 08:00:00,0.49,0.6
Ranchi,2005-07-15 09:00:00,0.73,0.98
Ranchi,2005-07-15 10:00:00,1.02,1.4
Ranchi,2005-07-15 11:00:00,1.16,1.75
Ranchi,2005-07-15 12:00:00,1.13,1.76
Ranchi,2005-07-15 13:00:00,1.16,1.6
Ranchi,2005-07-15 14:00:00,1.09,1.6
Ranchi,2005-07-15 15:00:00,0.96,1.47
Ranchi,2005-07-15 16:00:00,0.68,1.1
Ranchi,2005-07-15 17:00:00,0.43,0.65
Ranchi,2005-07-15 18:00:00,0.19,0.31
Ranchi,2005-07-15 19:00:00,0.02,0.04
Ranchi,2005-07-15 20:00:00,0.0,0.0
Ranchi,2005-08-15 05:00:00,0.0,0.0
Ranchi,2005-08-15 06:00:00,0.04,0.04
Ranchi,2005-08-15 07:00:00,0.24,0.27
Ranchi,2005-08-15 08:00:00,0.57,0.83
Ranchi,2005-08-15 09:00:00,0.88,1.37
Ranchi,2005-08-15 10:00:00,1.02,1.8
Ranchi,2005-08-15 11:00:00,1.23,2.05
Ranchi,2005-08-15 12:00:00,1.29,2.28
Ranchi,2005-08-15 13:00:00,1.15,2.12
Ranchi,2005-08-15 14:00:00,1.13,2.03
Ranchi,2005-08-15 15:00:00,0.94,1.64
Ranchi,2005-08-15 16:00:00,0.69,1.1
Ranchi,2005-08-15 17:00:00,0.4,0.61
Ranchi,2005-08-15 18:00:00,0.18,0.27
Ranchi,2005-08-15 19:00:00,0.01,0.03
Ranchi,2005-08-15 20:00:00,0.0,0.0
Ranchi,2005-09-15 05:00:00,0.0,0.0
Ranchi,2005-09-15 06:00:00,0.03,0.04
Ranchi,2005-09-15 07:00:00,0.21,0.27
Ranchi,2005-09-15 08:00:00,0.53,0.77
Ranchi,2005-09-15 09:00:00,0.84,1.38
Ranchi,2005-09-15 10:00:00,1.05,1.84
Ranchi,2005-09-15 11:00:00,1.13,2.14
Ranchi,2005-09-15 12:00:00,1.16,2.22
Ranchi,2005-09-15 13:00:00,1.06,2.38
Ranchi,2005-09-15 14:00:00,0.97,1.99
Ranchi,2005-09-15 15:00:00,0.82,1.62
Ranchi,2005-09-15 16:00:00,0.65,1.22
Ranchi,2005-09-15 17:00:00,0.38,0.6
Ranchi,2005-09-15 18:00:00,0.09,0.17
Ranchi,2005-09-15 19:00:00,0.0,0.01
Ranchi,2005-09-15 20:00:00,0.0,0.0
Ranchi,2005-10-15 05:00:00,0.0,0.0
Ranchi,2005-10-15 06:00:00,0.01,0.02
Ranchi,2005-10-15 07:00:00,0.18,0.22
Ranchi,2005-10-15 08:00:00,0.43,0.69
Ranchi,2005-10-15 09:00:00,0.65,1.24
Ranchi,2005-10-15 10:00:00,0.83,1.63
Ranchi,2005-10-15 11:00:00,0.96,1.83
Ranchi,2005-10-15 12:00:00,0.93,1.81
Ranchi,2005-10-15 13:00:00,0.95,1.82
Ranchi,2005-10-15 14:00:00,0.82,1.49
Ranchi,2005-10-15 15:00:00,0.55,1.11
Ranchi,2005-10-15 16:00:00,0.35,0.72
Ranchi,2005-10-15 17:00:00,0.04,0.29
Ranchi,2005-10-15 18:00:00,0.0,0.05
Ranchi,2005-10-15 19:00:00,0.0,0.0
Ranchi,2005-10-15 20:00:00,0.0,0.0
Ranchi,2005-11-15 05:00:00,0.0,0.0
Ranchi,2005-11-15 06:00:00,0.01,0.01
Ranchi,2005-11-15 07:00:00,0.22,0.36
Ranchi,2005-11-15 08:00:00,0.46,1.01
Ranchi,2005-11-15 09:00:00,0.58,1.7
Ranchi,2005-11-15 10:00:00,0.73,2.24
Ranchi,2005-11-15 11:00:00,0.76,2.54
Ranchi,2005-11-15 12:00:00,0.76,2.58
Ranchi,2005-11-15 13:00:00,0.76,2.38
Ranchi,2005-11-15 14:00:00,0.61,1.88
Ranchi,2005-11-15 15:00:00,0.42,1.27
Ranchi,2005-11-15 16:00:00,0.25,0.62
Ranchi,2005-11-15 17:00:00,0.01,0.1
Ranchi,2005-11-15 18:00:00,0.0,0.0
Ranchi,2005-11-15 19:00:00,0.0,0.0
Ranchi,2005-11-15 20:00:00,0.0,0.0
Ranchi,2005-12-15 05:00:00,0.0,0.0
Ranchi,2005-12-15 06:00:00,0.0,0.0
Ranchi,2005-12-15 07:00:00,0.05,0.11
Ranchi,2005-12-15 08:00:00,0.28,0.68
Ranchi,2005-12-15 09:00:00,0.43,1.3
Ranchi,2005-12-15 10:00:00,0.51,1.86
Ranchi,2005-12-15 11:00:00,0.61,2.27
Ranchi,2005-12-15 12:00:00,0.58,2.29
Ranchi,2005-12-15 13:00:00,0.54,2.12
Ranchi,2005-12-15 14:00:00,0.49,1.79
Ranchi,2005-12-15 15:00:00,0.42,1.28
Ranchi,2005-12-15 16:00:00,0.27,0.65
Ranchi,2005-12-15 17:00:00,0.03,0.12
Ranchi,2005-12-15 18:00:00,0.0,0.01
Ranchi,2005-12-15 19:00:00,0.0,0.0
Ranchi,2005-12-15 20:00:00,0.0,0.0
Ranchi,2006-01-15 05:00:00,0.0,0.0
Ranchi,2006-01-15 06:00:00,0.0,0.0
Ranchi,2006-01-15 07:00:00,0.0,0.05
Ranchi,2006-01-15 08:00:00,0.17,0.6
Ranchi,2006-01-15 09:00:00,0.31,1.33
Ranchi,2006-01-15 10:00:00,0.42,1.94
Ranchi,2006-01-15 11:00:00,0.53,2.37
Ranchi,2006-01-15 12:00:00,0.53,2.54
Ranchi,2006-01-15 13:00:00,0.51,2.52
Ranchi,2006-01-15 14:00:00,0.49,2.27
Ranchi,2006-01-15 15:00:00,0.41,1.79
Ranchi,2006-01-15 16:00:00,0.31,1.1
Ranchi,2006-01-15 17:00:00,0.12,0.39
Ranchi,2006-01-15 18:00:00,0.0,0.01
Ranchi,2006-01-15 19:00:00,0.0,0.0
Ranchi,2006-01-15 20:00:00,0.0,0.0
Ranchi,2006-02-15 05:00:00,0.0,0.0
Ranchi,2006-02-15 06:00:00,0.0,0.0
Ranchi,2006-02-15 07:00:00,0.01,0.04
Ranchi,2006-02-15 08:00:00,0.17,0.61
Ranchi,2006-02-15 09:00:00,0.34,1.34
Ranchi,2006-02-15 10:00:00,0.44,1.98
Ranchi,2006-02-15 11:00:00,0.54,2.46
Ranchi,2006-02-15 12:00:00,0.59,2.7
Ranchi,2006-02-15 13:00:00,0.56,2.73
Ranchi,2006-02-15 14:00:00,0.54,2.51
Ranchi,2006-02-15 15:00:00,0.48,2.13
Ranchi,2006-02-15 16:00:00,0.39,1.49
Ranchi,2006-02-15 17:00:00,0.21,0.74
Ranchi,2006-02-15 18:00:00,0.01,0.1
Ranchi,2006-02-15 19:00:00,0.0,0.0
Ranchi,2006-02-15 20:00:00,0.0,0.0
Ranchi,2006-03-15 05:00:00,0.0,0.0
Ranchi,2006-03-15 06:00:00,0.0,0.0
Ranchi,2006-03-15 07:00:00,0.07,0.21
Ranchi,2006-03-15 08:00:00,0.35,0.85
Ranchi,2006-03-15 09:00:00,0.56,1.52
Ranchi,2006-03-15 10:00:00,0.7,2.08
Ranchi,2006-03-15 11:00:00,0.83,2.58
Ranchi,2006-03-15 12:00:00,0.89,2.7
Ranchi,2006-03-15 13:00:00,0.84,2.57
Ranchi,2006-03-15 14:00:00,0.74,2.1
Ranchi,2006-03-15 15:00:00,0.69,1.81
Ranchi,2006-03-15 16:00:00,0.54,1.39
Ranchi,2006-03-15 17:00:00,0.32,0.78
Ranchi,2006-03-15 18:00:00,0.04,0.15
Ranchi,2006-03-15 19:00:00,0.0,0.0
Ranchi,2006-03-15 20:00:00,0.0,0.0
Ranchi,2006-04-15 05:00:00,0.0,0.0
Ranchi,2006-04-15 06:00:00,0.01,0.03
Ranchi,2006-04-15 07:00:00,0.22,0.46
Ranchi,2006-04-15 08:00:00,0.48,1.17
Ranchi,2006-04-15 09:00:00,0.65,1.8
Ranchi,2006-04-15 10:00:00,0.78,2.34
Ranchi,2006-04-15 11:00:00,0.93,2.77
Ranchi,2006-04-15 12:00:00,0.92,2.9
Ranchi,2006-04-15 13:00:00,0.9,2.62
Ranchi,2006-04-15 14:00:00,0.88,2.39
Ranchi,2006-04-15 15:00:00,0.76,1.87
Ranchi,2006-04-15 16:00:00,0.61,1.33
Ranchi,2006-04-15 17:00:00,0.34,0.68
Ranchi,2006-04-15 18:00:00,0.06,0.14
Ranchi,2006-04-15 19:00:00,0.0,0.0
Ranchi,2006-04-15 20:00:00,0.0,0.0
Ranchi,2006-05-15 05:00:00,0.0,0.0
Ranchi,2006-05-15 06:00:00,0.12,0.18
Ranchi,2006-05-15 07:00:00,0.43,0.72
Ranchi,2006-05-15 08:00:00,0.7,1.33
Ranchi,2006-05-15 09:00:00,0.95,2.0
Ranchi,2006-05-15 10:00:00,1.06,2.48
Ranchi,2006-05-15 11:00:00,1.15,2.73
Ranchi,2006-05-15 12:00:00,1.09,2.66
Ranchi,2006-05-15 13:00:00,1.04,2.4
Ranchi,2006-05-15 14:00:00,1.02,2.1
Ranchi,2006-05-15 15:00:00,0.77,1.44
Ranchi,2006-05-15 16:00:00,0.52,0.86
Ranchi,2006-05-15 17:00:00,0.27,0.4
Ranchi,2006-05-15 18:00:00,0.06,0.1
Ranchi,2006-05-15 19:00:00,0.0,0.0
Ranchi,2006-05-15 20:00:00,0.0,0.0
Ranchi,2006-06-15 05:00:00,,0.0
Ranchi,2006-06-15 06:00:00,,0.14
Ranchi,2006-06-15 07:00:00,,0.61
Ranchi,2006-06-15 08:00:00,,1.11
Ranchi,2006-06-15 09:00:00,,1.71
Ranchi,2006-06-15 10:00:00,,2.03
Ranchi,2006-06-15 11:00:00,,2.36
Ranchi,2006-06-15 12:00:00,,2.3
Ranchi,2006-06-15 13:00:00,,2.01
Ranchi,2006-06-15 14:00:00,,1.59
Ranchi,2006-06-15 15:00:00,,1.26
Ranchi,2006-06-15 16:00:00,,0.9
Ranchi,2006-06-15 17:00:00,,0.49
Ranchi,2006-06-15 18:00:00,,0.18
Ranchi,2006-06-15 19:00:00,,0.01
Ranchi,2006-06-15 20:00:00,,0.0
Ranchi,2006-07-15 05:00:00,0.0,0.0
Ranchi,2006-07-15 06:00:00,0.04,0.05
Ranchi,2006-07-15 07:00:00,0.21,0.29
Ranchi,2006-07-15 08:00:00,0.48,0.66
Ranchi,2006-07-15 09:00:00,0.77,0.97
Ranchi,2006-07-15 10:00:00,1.12,1.32
Ranchi,2006-07-15 11:00:00,1.21,1.49
Ranchi,2006-07-15 12:00:00,1.17,1.47
Ranchi,2006-07-15 13:00:00,1.2,1.64
Ranchi,2006-07-15 14:00:00,0.96,1.31
Ranchi,2006-07-15 15:00:00,0.8,1.13
Ranchi,2006-07-15 16:00:00,0.62,0.84
Ranchi,2006-07-15 17:00:00,0.37,0.48
Ranchi,2006-07-15 18:00:00,0.12,0.17
Ranchi,2006-07-15 19:00:00,0.0,0.01
Ranchi,2006-07-15 20:00:00,0.0,0.0
Ranchi,2006-08-15 05:00:00,0.0,0.0
Ranchi,2006-08-15 06:00:00,0.02,0.03
Ranchi,2006-08-15 07:00:00,0.2,0.25
Ranchi,2006-08-15 08:00:00,0.54,0.65
Ranchi,2006-08-15 09:00:00,0.78,1.05
Ranchi,2006-08-15 10:00:00,1.11,1.46
Ranchi,2006-08-15 11:00:00,1.22,1.54
Ranchi,2006-08-15 12:00:00,1.22,1.71
Ranchi,2006-08-15 13:00:00,1.14,1.8
Ranchi,2006-08-15 14:00:00,0.88,1.53
Ranchi,2006-08-15 15:00:00,0.82,1.22
Ranchi,2006-08-15 16:00:00,0.55,0.83
Ranchi,2006-08-15 17:00:00,0.34,0.48
Ranchi,2006-08-15 18:00:00,0.1,0.16
Ranchi,2006-08-15 19:00:00,0.0,0.0
Ranchi,2006-08-15 20:00:00,0.0,0.0
Ranchi,2006-09-15 05:00:00,0.0,0.0
Ranchi,2006-09-15 06:00:00,0.01,0.02
Ranchi,2006-09-15 07:00:00,0.22,0.31
Ranchi,2006-09-15 08:00:00,0.48,0.81
Ranchi,2006-09-15 09:00:00,0.78,1.31
Ranchi,2006-09-15 10:00:00,0.94,1.64
Ranchi,2006-09-15 11:00:00,1.02,1.84
Ranchi,2006-09-15 12:00:00,1.01,1.78
Ranchi,2006-09-15 13:00:00,0.89,1.64
Ranchi,2006-09-15 14:00:00,0.81,1.5
Ranchi,2006-09-15 15:00:00,0.61,1.08
Ranchi,2006-09-15 16:00:00,0.44,0.72
Ranchi,2006-09-15 17:00:00,0.24,0.38
Ranchi,2006-09-15 18:00:00,0.04,0.07
Ranchi,2006-09-15 19:00:00,0.0,0.0
Ranchi,2006-09-15 20:00:00,0.0,0.0
Ranchi,2006-10-15 05:00:00,0.0,0.0
Ranchi,2006-10-15 06:00:00,0.02,0.04
Ranchi,2006-10-15 07:00:00,0.34,0.51
Ranchi,2006-10-15 08:00:00,0.62,1.23
Ranchi,2006-10-15 09:00:00,0.79,1.92
Ranchi,2006-10-15 10:00:00,0.88,2.3
Ranchi,2006-10-15 11:00:00,0.91,2.54
Ranchi,2006-10-15 12:00:00,0.92,2.47
Ranchi,2006-10-15 13:00:00,0.84,2.2
Ranchi,2006-10-15 14:00:00,0.75,1.8
Ranchi,2006-10-15 15:00:00,0.61,1.28
Ranchi,2006-10-15 16:00:00,0.36,0.66
Ranchi,2006-10-15 17:00:00,0.11,0.19
Ranchi,2006-10-15 18:00:00,0.0,0.0
Ranchi,2006-10-15 19:00:00,0.0,0.0
Ranchi,2006-10-15 20:00:00,0.0,0.0
Ranchi,2006-11-15 05:00:00,,0.0
Ranchi,2006-11-15 06:00:00,,0.0
Ranchi,2006-11-15 07:00:00,,0.27
Ranchi,2006-11-15 08:00:00,,0.89
Ranchi,2006-11-15 09:00:00,,1.48
Ranchi,2006-11-15 10:00:00,,1.9
Ranchi,2006-11-15 11:00:00,,2.15
Ranchi,2006-11-15 12:00:00,,2.13
Ranchi,2006-11-15 13:00:00,,1.92
Ranchi,2006-11-15 14:00:00,,1.54
Ranchi,2006-11-15 15:00:00,,1.12
Ranchi,2006-11-15 16:00:00,,0.56
Ranchi,2006-11-15 17:00:00,,0.08
Ranchi,2006-11-15 18:00:00,,0.02
Ranchi,2006-11-15 19:00:00,,0.0
Ranchi,2006-11-15 20:00:00,,0.0
Ranchi,2006-12-15 05:00:00,0.0,0.0
Ranchi,2006-12-15 06:00:00,0.0,0.0
Ranchi,2006-12-15 07:00:00,0.13,0.18
Ranchi,2006-12-15 08:00:00,0.38,0.8
Ranchi,2006-12-15 09:00:00,0.52,1.42
Ranchi,2006-12-15 10:00:00,0.64,1.88
Ranchi,2006-12-15 11:00:00,0.7,2.12
Ranchi,2006-12-15 12:00:00,0.69,2.15
Ranchi,2006-12-15 13:00:00,0.64,2.01
Ranchi,2006-12-15 14:00:00,0.56,1.72
Ranchi,2006-12-15 15:00:00,0.46,1.24
Ranchi,2006-12-15 16:00:00,0.3,0.66
Ranchi,2006-12-15 17:00:00,0.06,0.12
Ranchi,2006-12-15 18:00:00,0.0,0.0
Ranchi,2006-12-15 19:00:00,0.0,0.0
Ranchi,2006-12-15 20:00:00,0.0,0.0
Ranchi,2007-01-15 05:00:00,0.0,0.0
Ranchi,2007-01-15 06:00:00,0.0,0.0
Ranchi,2007-01-15 07:00:00,0.01,0.02
Ranchi,2007-01-15 08:00:00,0.24,0.46
Ranchi,2007-01-15 09:00:00,0.47,1.15
Ranchi,2007-01-15 10:00:00,0.63,1.7
Ranchi,2007-01-15 11:00:00,0.72,2.02
Ranchi,2007-01-15 12:00:00,0.75,2.23
Ranchi,2007-01-15 13:00:00,0.75,2.22
Ranchi,2007-01-15 14:00:00,0.66,1.99
Ranchi,2007-01-15 15:00:00,0.58,1.6
Ranchi,2007-01-15 16:00:00,0.44,1.07
Ranchi,2007-01-15 17:00:00,0.23,0.46
Ranchi,2007-01-15 18:00:00,0.01,0.02
Ranchi,2007-01-15 19:00:00,0.0,0.0
Ranchi,2007-01-15 20:00:00,0.0,0.0
Ranchi,2007-02-15 05:00:00,0.0,0.0
Ranchi,2007-02-15 06:00:00,0.0,0.0
Ranchi,2007-02-15 07:00:00,0.02,0.04
Ranchi,2007-02-15 08:00:00,0.23,0.45
Ranchi,2007-02-15 09:00:00,0.44,1.06
Ranchi,2007-02-15 10:00:00,0.57,1.61
Ranchi,2007-02-15 11:00:00,0.71,2.02
Ranchi,2007-02-15 12:00:00,0.83,2.33
Ranchi,2007-02-15 13:00:00,0.82,2.3
Ranchi,2007-02-15 14:00:00,0.75,2.11
Ranchi,2007-02-15 15:00:00,0.65,1.69
Ranchi,2007-02-15 16:00:00,0.5,1.2
Ranchi,2007-02-15 17:00:00,0.29,0.6
Ranchi,2007-02-15 18:00:00,0.05,0.11
Ranchi,2007-02-15 19:00:00,0.0,0.0
Ranchi,2007-02-15 20:00:00,0.0,0.0
Ranchi,2007-03-15 05:00:00,0.0,0.0
Ranchi,2007-03-15 06:00:00,0.0,0.01
Ranchi,2007-03-15 07:00:00,0.11,0.2
Ranchi,2007-03-15 08:00:00,0.36,0.82
Ranchi,2007-03-15 09:00:00,0.55,1.55
Ranchi,2007-03-15 10:00:00,0.68,2.16
Ranchi,2007-03-15 11:00:00,0.78,2.56
Ranchi,2007-03-15 12:00:00,0.81,2.71
Ranchi,2007-03-15 13:00:00,0.76,2.67
Ranchi,2007-03-15 14:00:00,0.74,2.43
Ranchi,2007-03-15 15:00:00,0.61,1.96
Ranchi,2007-03-15 16:00:00,0.52,1.4
Ranchi,2007-03-15 17:00:00,0.34,0.77
Ranchi,2007-03-15 18:00:00,0.1,0.2
Ranchi,2007-03-15 19:00:00,0.0,0.0
Ranchi,2007-03-15 20:00:00,0.0,0.0
Ranchi,2007-04-15 05:00:00,0.0,0.0
Ranchi,2007-04-15 06:00:00,0.04,0.05
Ranchi,2007-04-15 07:00:00,0.33,0.52
Ranchi,2007-04-15 08:00:00,0.61,1.28
Ranchi,2007-04-15 09:00:00,0.76,1.97
Ranchi,2007-04-15 10:00:00,0.87,2.43
Ranchi,2007-04-15 11:00:00,0.92,2.69
Ranchi,2007-04-15 12:00:00,0.92,2.81
Ranchi,2007-04-15 13:00:00,0.93,2.47
Ranchi,2007-04-15 14:00:00,0.9,2.14
Ranchi,2007-04-15 15:00:00,0.82,1.78
Ranchi,2007-04-15 16:00:00,0.6,1.14
Ranchi,2007-04-15 17:00:00,0.37,0.59
Ranchi,2007-04-15 18:00:00,0.11,0.14
Ranchi,2007-04-15 19:00:00,0.0,0.0
Ranchi,2007-04-15 20:00:00,0.0,0.0
Ranchi,2007-05-15 05:00:00,0.0,0.0
Ranchi,2007-05-15 06:00:00,0.11,0.13
Ranchi,2007-05-15 07:00:00,0.42,0.66
Ranchi,2007-05-15 08:00:00,0.7,1.34
Ranchi,2007-05-15 09:00:00,0.93,1.95
Ranchi,2007-05-15 10:00:00,1.09,2.35
Ranchi,2007-05-15 11:00:00,1.14,2.58
Ranchi,2007-05-15 12:00:00,1.16,2.57
Ranchi,2007-05-15 13:00:00,1.09,2.3
Ranchi,2007-05-15 14:00:00,1.02,2.08
Ranchi,2007-05-15 15:00:00,0.9,1.67
Ranchi,2007-05-15 16:00:00,0.74,1.26
Ranchi,2007-05-15 17:00:00,0.42,0.59
Ranchi,2007-05-15 18:00:00,0.15,0.2
Ranchi,2007-05-15 19:00:00,0.0,0.0
Ranchi,2007-05-15 20:00:00,0.0,0.0
Ranchi,2007-06-15 05:00:00,0.0,0.0
Ranchi,2007-06-15 06:00:00,0.09,0.11
